example_id,pair_id,case_id,dataset,assigned_split,judgment_hash,chunk_index,total_chunks,input_tokens,target_tokens,total_tokens,alignment_mean_similarity,alignment_min_similarity,aligned_summary_sentences,target_truncated
IN-Abs:1074:reference:chunk-0001,IN-Abs:1074:reference,1074,IN-Abs,train,4b425ca2954b72febf736de694afebc0b17bdce4a72f1b351302d60ebe6413a6,1,3,2754,268,3092,0.5380308600989255,0.25092077255249023,11,False
IN-Abs:1074:reference:chunk-0002,IN-Abs:1074:reference,1074,IN-Abs,train,4b425ca2954b72febf736de694afebc0b17bdce4a72f1b351302d60ebe6413a6,2,3,581,67,718,0.512131949265798,0.42335546016693115,3,False
IN-Abs:1075:reference:chunk-0000,IN-Abs:1075:reference,1075,IN-Abs,train,c30e361793272edb705b4bc6f22891cd7340cb1c5aaab7a4e51a4460a112efef,0,2,2737,410,3217,0.6380799263715744,0.24207952618598938,8,False
IN-Abs:1075:reference:chunk-0001,IN-Abs:1075:reference,1075,IN-Abs,train,c30e361793272edb705b4bc6f22891cd7340cb1c5aaab7a4e51a4460a112efef,1,2,2325,188,2583,0.6034244724682399,0.39356011152267456,7,False
IN-Abs:1076:reference:chunk-0000,IN-Abs:1076:reference,1076,IN-Abs,train,b4a798ffad2437b4c6ea2bc02fd8696ddc8bcc63497e8d0d36cec7c3dfebe07b,0,3,2777,408,3255,0.5217222961095663,0.21121001243591309,13,False
IN-Abs:1076:reference:chunk-0001,IN-Abs:1076:reference,1076,IN-Abs,train,b4a798ffad2437b4c6ea2bc02fd8696ddc8bcc63497e8d0d36cec7c3dfebe07b,1,3,2787,514,3371,0.7456871867179871,0.39608728885650635,6,False
IN-Abs:1076:reference:chunk-0002,IN-Abs:1076:reference,1076,IN-Abs,train,b4a798ffad2437b4c6ea2bc02fd8696ddc8bcc63497e8d0d36cec7c3dfebe07b,2,3,2010,319,2399,0.5976517498493195,0.2960965633392334,7,False
IN-Abs:1077:reference:chunk-0000,IN-Abs:1077:reference,1077,IN-Abs,train,709de67369d9513ea4b9d6c6e0923a26ebd14c9f80d2ffe9871c201a53264ba0,0,3,2586,211,2867,0.6697057584921519,0.6161234378814697,6,False
IN-Abs:1077:reference:chunk-0001,IN-Abs:1077:reference,1077,IN-Abs,train,709de67369d9513ea4b9d6c6e0923a26ebd14c9f80d2ffe9871c201a53264ba0,1,3,2800,80,2950,0.5408559069037437,0.39898964762687683,4,False
IN-Abs:1077:reference:chunk-0002,IN-Abs:1077:reference,1077,IN-Abs,train,709de67369d9513ea4b9d6c6e0923a26ebd14c9f80d2ffe9871c201a53264ba0,2,3,1753,327,2150,0.6175688770082262,0.4490613341331482,9,False
IN-Abs:1078:reference:chunk-0000,IN-Abs:1078:reference,1078,IN-Abs,train,0225e3369f723bd4c32ad14cd433d9e87b684a5ee217070d7614aa167857e46b,0,1,2797,395,3262,0.6793384492397309,0.517780065536499,10,False
IN-Abs:1079:reference:chunk-0000,IN-Abs:1079:reference,1079,IN-Abs,train,0b08778f25b4d94b2e9bebe8908d132b87e21915bbcfe18d2dc26de29b010a8a,0,3,2758,368,3196,0.582197812696298,0.22528988122940063,12,False
IN-Abs:1079:reference:chunk-0001,IN-Abs:1079:reference,1079,IN-Abs,train,0b08778f25b4d94b2e9bebe8908d132b87e21915bbcfe18d2dc26de29b010a8a,1,3,2597,548,3215,0.47149901411363054,0.20898160338401794,14,False
IN-Abs:1079:reference:chunk-0002,IN-Abs:1079:reference,1079,IN-Abs,train,0b08778f25b4d94b2e9bebe8908d132b87e21915bbcfe18d2dc26de29b010a8a,2,3,1292,136,1498,0.6488857666651408,0.5278447866439819,3,False
IN-Abs:108:reference:chunk-0000,IN-Abs:108:reference,108,IN-Abs,train,b2d63c2bcb749960b579e314cf2b340aca3d7e9e20ac751867d384d41a81ec23,0,15,2754,251,3076,0.565422816409005,0.3246779143810272,9,False
IN-Abs:108:reference:chunk-0001,IN-Abs:108:reference,108,IN-Abs,train,b2d63c2bcb749960b579e314cf2b340aca3d7e9e20ac751867d384d41a81ec23,1,15,2754,385,3210,0.7953146815299987,0.6369212865829468,5,False
IN-Abs:108:reference:chunk-0002,IN-Abs:108:reference,108,IN-Abs,train,b2d63c2bcb749960b579e314cf2b340aca3d7e9e20ac751867d384d41a81ec23,2,15,2756,77,2904,0.7573864459991455,0.7079849243164062,2,False
IN-Abs:108:reference:chunk-0003,IN-Abs:108:reference,108,IN-Abs,train,b2d63c2bcb749960b579e314cf2b340aca3d7e9e20ac751867d384d41a81ec23,3,15,2744,334,3149,0.7354719837506613,0.5638583898544312,3,False
IN-Abs:108:reference:chunk-0004,IN-Abs:108:reference,108,IN-Abs,train,b2d63c2bcb749960b579e314cf2b340aca3d7e9e20ac751867d384d41a81ec23,4,15,2788,139,2998,0.4295236706733704,0.25539520382881165,10,False
IN-Abs:108:reference:chunk-0005,IN-Abs:108:reference,108,IN-Abs,train,b2d63c2bcb749960b579e314cf2b340aca3d7e9e20ac751867d384d41a81ec23,5,15,2757,236,3064,0.7690085172653198,0.6007486581802368,3,False
IN-Abs:108:reference:chunk-0006,IN-Abs:108:reference,108,IN-Abs,train,b2d63c2bcb749960b579e314cf2b340aca3d7e9e20ac751867d384d41a81ec23,6,15,2797,338,3206,0.5999245494604111,0.2807973623275757,8,False
IN-Abs:108:reference:chunk-0007,IN-Abs:108:reference,108,IN-Abs,train,b2d63c2bcb749960b579e314cf2b340aca3d7e9e20ac751867d384d41a81ec23,7,15,2795,39,2905,0.39215999841690063,0.38216865062713623,2,False
IN-Abs:108:reference:chunk-0009,IN-Abs:108:reference,108,IN-Abs,train,b2d63c2bcb749960b579e314cf2b340aca3d7e9e20ac751867d384d41a81ec23,9,15,2799,43,2914,0.896984338760376,0.896984338760376,1,False
IN-Abs:108:reference:chunk-0010,IN-Abs:108:reference,108,IN-Abs,train,b2d63c2bcb749960b579e314cf2b340aca3d7e9e20ac751867d384d41a81ec23,10,15,2797,56,2925,0.5247281864285469,0.2121044546365738,2,False
IN-Abs:108:reference:chunk-0011,IN-Abs:108:reference,108,IN-Abs,train,b2d63c2bcb749960b579e314cf2b340aca3d7e9e20ac751867d384d41a81ec23,11,15,2769,58,2899,0.4799903333187103,0.2933904528617859,2,False
IN-Abs:108:reference:chunk-0013,IN-Abs:108:reference,108,IN-Abs,train,b2d63c2bcb749960b579e314cf2b340aca3d7e9e20ac751867d384d41a81ec23,13,15,2800,111,2983,0.7919338941574097,0.7468210458755493,2,False
IN-Abs:1080:reference:chunk-0000,IN-Abs:1080:reference,1080,IN-Abs,train,66e67cbbf6700753efb6ad7b707a7009ed3fd0795e0770b95f85276f1d4bd4ae,0,3,2799,618,3487,0.5968596809788754,0.3231257498264313,19,False
IN-Abs:1080:reference:chunk-0001,IN-Abs:1080:reference,1080,IN-Abs,train,66e67cbbf6700753efb6ad7b707a7009ed3fd0795e0770b95f85276f1d4bd4ae,1,3,2789,331,3190,0.5776168584823609,0.39210638403892517,10,False
IN-Abs:1080:reference:chunk-0002,IN-Abs:1080:reference,1080,IN-Abs,train,66e67cbbf6700753efb6ad7b707a7009ed3fd0795e0770b95f85276f1d4bd4ae,2,3,1110,38,1218,0.3427703231573105,0.20095670223236084,4,False
IN-Abs:1081:reference:chunk-0000,IN-Abs:1081:reference,1081,IN-Abs,train,d85f7d597a9e3353c14aff28628723d0e263447f6e1d2ddc5fc9cd7a424a3859,0,1,1674,346,2090,0.6040006445513831,0.30715957283973694,9,False
IN-Abs:1082:reference:chunk-0000,IN-Abs:1082:reference,1082,IN-Abs,train,2276e7d67a431d262a3122ba65007614fe7b8d0cdb1892d89713d7ce3788d85d,0,5,2795,165,3030,0.5239263296127319,0.2578366994857788,5,False
IN-Abs:1082:reference:chunk-0001,IN-Abs:1082:reference,1082,IN-Abs,train,2276e7d67a431d262a3122ba65007614fe7b8d0cdb1892d89713d7ce3788d85d,1,5,2773,448,3291,0.7098856965700785,0.5534224510192871,6,False
IN-Abs:1082:reference:chunk-0002,IN-Abs:1082:reference,1082,IN-Abs,train,2276e7d67a431d262a3122ba65007614fe7b8d0cdb1892d89713d7ce3788d85d,2,5,2799,328,3197,0.7260504762331644,0.5562176704406738,6,False
IN-Abs:1082:reference:chunk-0003,IN-Abs:1082:reference,1082,IN-Abs,train,2276e7d67a431d262a3122ba65007614fe7b8d0cdb1892d89713d7ce3788d85d,3,5,2789,421,3280,0.7285795956850052,0.5063332319259644,8,False
IN-Abs:1082:reference:chunk-0004,IN-Abs:1082:reference,1082,IN-Abs,train,2276e7d67a431d262a3122ba65007614fe7b8d0cdb1892d89713d7ce3788d85d,4,5,1939,306,2315,0.6155626773834229,0.3557948172092438,8,False
IN-Abs:1083:reference:chunk-0000,IN-Abs:1083:reference,1083,IN-Abs,train,b084266fc756514869f1e48ffde1d1f6b4469d36e6ebeeac0f58ad253207d0b2,0,5,2788,157,3015,0.7389584630727768,0.6339850425720215,4,False
IN-Abs:1083:reference:chunk-0001,IN-Abs:1083:reference,1083,IN-Abs,train,b084266fc756514869f1e48ffde1d1f6b4469d36e6ebeeac0f58ad253207d0b2,1,5,2755,163,2988,0.6376550078392029,0.45471030473709106,5,False
IN-Abs:1083:reference:chunk-0002,IN-Abs:1083:reference,1083,IN-Abs,train,b084266fc756514869f1e48ffde1d1f6b4469d36e6ebeeac0f58ad253207d0b2,2,5,2775,64,2909,0.460395872592926,0.3348262906074524,4,False
IN-Abs:1083:reference:chunk-0003,IN-Abs:1083:reference,1083,IN-Abs,train,b084266fc756514869f1e48ffde1d1f6b4469d36e6ebeeac0f58ad253207d0b2,3,5,2758,66,2894,0.7613576650619507,0.7560181617736816,2,False
IN-Abs:1084:reference:chunk-0000,IN-Abs:1084:reference,1084,IN-Abs,train,27413ca1b5d827f6b749fe3ee3d78cc00ab08ba817d2d9c16339e04bc15bbcfd,0,1,2424,478,2972,0.6735274685280663,0.4933077394962311,14,False
IN-Abs:1085:reference:chunk-0000,IN-Abs:1085:reference,1085,IN-Abs,train,4b20c63a2719c0bffe165123bb98ee6a1b85ed9ef999e5b499ff7d6fd1519c0e,0,3,2797,434,3301,0.7507496987070356,0.651764452457428,7,False
IN-Abs:1085:reference:chunk-0001,IN-Abs:1085:reference,1085,IN-Abs,train,4b20c63a2719c0bffe165123bb98ee6a1b85ed9ef999e5b499ff7d6fd1519c0e,1,3,2794,331,3195,0.7291296890803746,0.5565805435180664,7,False
IN-Abs:1086:reference:chunk-0000,IN-Abs:1086:reference,1086,IN-Abs,train,02cfa1fb73632d2754b10cb2191fbab62b9b25ff64bf91ba7d6a01410afef150,0,2,2800,653,3523,0.6883560657501221,0.3033369183540344,15,False
IN-Abs:1086:reference:chunk-0001,IN-Abs:1086:reference,1086,IN-Abs,train,02cfa1fb73632d2754b10cb2191fbab62b9b25ff64bf91ba7d6a01410afef150,1,2,568,148,786,0.6040026744206747,0.46880239248275757,3,False
IN-Abs:1087:reference:chunk-0000,IN-Abs:1087:reference,1087,IN-Abs,train,488f97b6763a82d52d88d324fd8c77440c2ede8dbfd86115a647eda97289d719,0,1,1965,216,2251,0.544840831309557,0.27434277534484863,8,False
IN-Abs:1088:reference:chunk-0000,IN-Abs:1088:reference,1088,IN-Abs,train,f1cb46175e22b2ca4f335366efb53c51d69a0100f2ba9540ab76c0a8aa1621da,0,2,2788,572,3430,0.6391411311924458,0.34381741285324097,16,False
IN-Abs:1089:reference:chunk-0000,IN-Abs:1089:reference,1089,IN-Abs,train,e686c28b906bf366d63e802ce6aae85273898379f6ce3596ff7649763a41cda9,0,2,2797,651,3518,0.6683218311518431,0.38703882694244385,16,False
IN-Abs:1089:reference:chunk-0001,IN-Abs:1089:reference,1089,IN-Abs,train,e686c28b906bf366d63e802ce6aae85273898379f6ce3596ff7649763a41cda9,1,2,703,25,798,0.29666630923748016,0.2036733329296112,4,False
IN-Abs:109:reference:chunk-0000,IN-Abs:109:reference,109,IN-Abs,train,4099698f87c2eefd1b72973ce75f65b118f59075b85e628b7c4d11f10dbeee42,0,2,2781,53,2904,0.6653150916099548,0.6653150916099548,1,False
IN-Abs:109:reference:chunk-0001,IN-Abs:109:reference,109,IN-Abs,train,4099698f87c2eefd1b72973ce75f65b118f59075b85e628b7c4d11f10dbeee42,1,2,2085,397,2552,0.6068611107766628,0.22238606214523315,8,False
IN-Abs:1091:reference:chunk-0000,IN-Abs:1091:reference,1091,IN-Abs,train,e5f38cf44050656f05075ff11d2e0e9b5d8864bc4d9a29368e102ab12be71091,0,1,2177,530,2777,0.6202829304863425,0.4032731056213379,17,False
IN-Abs:1092:reference:chunk-0000,IN-Abs:1092:reference,1092,IN-Abs,train,6a89325f473e956b646712a58ebc2c7ed10316f6ede0360b4bbaf291e490ad06,0,1,1516,363,1949,0.6512828800413344,0.41620945930480957,9,False
IN-Abs:1093:reference:chunk-0000,IN-Abs:1093:reference,1093,IN-Abs,train,7db5107dd7721fea139ec062e24c6b0ecde119a157cbcd8c37d7aeced82b7029,0,1,746,237,1053,0.6348914876580238,0.3779405951499939,8,False
IN-Abs:1094:reference:chunk-0000,IN-Abs:1094:reference,1094,IN-Abs,train,a27992154f3de738185d6f244ecff333aa459a8ae7ce56adf0cdc517323e9798,0,2,2799,450,3319,0.7131328923361642,0.5460602045059204,7,False
IN-Abs:1094:reference:chunk-0001,IN-Abs:1094:reference,1094,IN-Abs,train,a27992154f3de738185d6f244ecff333aa459a8ae7ce56adf0cdc517323e9798,1,2,587,59,716,0.7239916324615479,0.7239916324615479,1,False
IN-Abs:1095:reference:chunk-0000,IN-Abs:1095:reference,1095,IN-Abs,train,79cfc86eb6fc09a9e9acf89d904fdaefb561978b785114b21edd56c71ed863ec,0,2,2793,129,2992,0.7072911262512207,0.6782983541488647,3,False
IN-Abs:1095:reference:chunk-0001,IN-Abs:1095:reference,1095,IN-Abs,train,79cfc86eb6fc09a9e9acf89d904fdaefb561978b785114b21edd56c71ed863ec,1,2,1421,160,1651,0.7091784179210663,0.6053060293197632,4,False
IN-Abs:1096:reference:chunk-0000,IN-Abs:1096:reference,1096,IN-Abs,train,4e1a09beb991a361fa97fe046d7dc29ef8a466d858db45941e4fa41bc7803dee,0,2,2797,183,3050,0.7308008372783661,0.5415303707122803,4,False
IN-Abs:1096:reference:chunk-0001,IN-Abs:1096:reference,1096,IN-Abs,train,4e1a09beb991a361fa97fe046d7dc29ef8a466d858db45941e4fa41bc7803dee,1,2,2469,174,2713,0.6559359133243561,0.4998036324977875,3,False
IN-Abs:1097:reference:chunk-0000,IN-Abs:1097:reference,1097,IN-Abs,train,a2d69404bbda1ee0cb76c6dcbc2e2557dfe863bb2c22cace97700b47dce15ae9,0,2,2768,134,2972,0.6497349739074707,0.5940080881118774,5,False
IN-Abs:1097:reference:chunk-0001,IN-Abs:1097:reference,1097,IN-Abs,train,a2d69404bbda1ee0cb76c6dcbc2e2557dfe863bb2c22cace97700b47dce15ae9,1,2,2546,295,2911,0.7660597364107767,0.70842444896698,6,False
IN-Abs:1098:reference:chunk-0000,IN-Abs:1098:reference,1098,IN-Abs,train,fbea75fc66cdafd795567d1f7f02c526648bbf719c705dacc58451b0d7c30519,0,1,2065,597,2732,0.7035983158991888,0.4691709876060486,13,False
IN-Abs:1099:reference:chunk-0000,IN-Abs:1099:reference,1099,IN-Abs,train,0f36bf07b46b74e4f38491bf75fb1515bca0ac0478c8eeba399486be90e9ebf2,0,3,2786,304,3160,0.6505172103643417,0.5451452732086182,8,False
IN-Abs:1099:reference:chunk-0001,IN-Abs:1099:reference,1099,IN-Abs,train,0f36bf07b46b74e4f38491bf75fb1515bca0ac0478c8eeba399486be90e9ebf2,1,3,2785,335,3190,0.5446068965471708,0.3465592563152313,13,False
IN-Abs:1099:reference:chunk-0002,IN-Abs:1099:reference,1099,IN-Abs,train,0f36bf07b46b74e4f38491bf75fb1515bca0ac0478c8eeba399486be90e9ebf2,2,3,2684,501,3255,0.5694867302389706,0.2906064987182617,17,False
IN-Abs:11:reference:chunk-0000,IN-Abs:11:reference,11,IN-Abs,train,63a64a8d06c69b36c79ae52646b9c07cb9c25f0a867e65912fc4cfc8f25db0ef,0,11,2752,98,2921,0.484196200966835,0.3349927067756653,4,False
IN-Abs:11:reference:chunk-0001,IN-Abs:11:reference,11,IN-Abs,train,63a64a8d06c69b36c79ae52646b9c07cb9c25f0a867e65912fc4cfc8f25db0ef,1,11,2797,46,2914,0.5177052021026611,0.47750192880630493,3,False
IN-Abs:11:reference:chunk-0002,IN-Abs:11:reference,11,IN-Abs,train,63a64a8d06c69b36c79ae52646b9c07cb9c25f0a867e65912fc4cfc8f25db0ef,2,11,2766,780,3617,0.795771324634552,0.6000150442123413,5,False
IN-Abs:11:reference:chunk-0003,IN-Abs:11:reference,11,IN-Abs,train,63a64a8d06c69b36c79ae52646b9c07cb9c25f0a867e65912fc4cfc8f25db0ef,3,11,2757,279,3107,0.495431374758482,0.25702330470085144,8,False
IN-Abs:11:reference:chunk-0004,IN-Abs:11:reference,11,IN-Abs,train,63a64a8d06c69b36c79ae52646b9c07cb9c25f0a867e65912fc4cfc8f25db0ef,4,11,2774,152,2997,0.6551640033721924,0.5184385776519775,3,False
IN-Abs:11:reference:chunk-0005,IN-Abs:11:reference,11,IN-Abs,train,63a64a8d06c69b36c79ae52646b9c07cb9c25f0a867e65912fc4cfc8f25db0ef,5,11,2792,232,3095,0.7564917653799057,0.6666427850723267,4,False
IN-Abs:11:reference:chunk-0006,IN-Abs:11:reference,11,IN-Abs,train,63a64a8d06c69b36c79ae52646b9c07cb9c25f0a867e65912fc4cfc8f25db0ef,6,11,2796,327,3194,0.7153336008389791,0.5714203119277954,3,False
IN-Abs:11:reference:chunk-0007,IN-Abs:11:reference,11,IN-Abs,train,63a64a8d06c69b36c79ae52646b9c07cb9c25f0a867e65912fc4cfc8f25db0ef,7,11,2800,128,2999,0.851848840713501,0.851848840713501,1,False
IN-Abs:11:reference:chunk-0008,IN-Abs:11:reference,11,IN-Abs,train,63a64a8d06c69b36c79ae52646b9c07cb9c25f0a867e65912fc4cfc8f25db0ef,8,11,2790,233,3094,0.5667764902114868,0.400600403547287,5,False
IN-Abs:11:reference:chunk-0009,IN-Abs:11:reference,11,IN-Abs,train,63a64a8d06c69b36c79ae52646b9c07cb9c25f0a867e65912fc4cfc8f25db0ef,9,11,2760,68,2900,0.5014302730560303,0.46887123584747314,2,False
IN-Abs:11:reference:chunk-0010,IN-Abs:11:reference,11,IN-Abs,train,63a64a8d06c69b36c79ae52646b9c07cb9c25f0a867e65912fc4cfc8f25db0ef,10,11,2609,830,3511,0.7964074313640594,0.7101724147796631,8,False
IN-Abs:110:reference:chunk-0000,IN-Abs:110:reference,110,IN-Abs,train,8a33af77359e9dd213d3ac14847123db1405fee4dd44c6be8c3c3d75fb755859,0,2,2747,133,2950,0.660978356997172,0.576740026473999,3,False
IN-Abs:110:reference:chunk-0001,IN-Abs:110:reference,110,IN-Abs,train,8a33af77359e9dd213d3ac14847123db1405fee4dd44c6be8c3c3d75fb755859,1,2,2081,32,2183,0.6924554109573364,0.6924554109573364,1,False
IN-Abs:1100:reference:chunk-0000,IN-Abs:1100:reference,1100,IN-Abs,train,9c3c91de41433bdb95c90234847e987fd510f73826bb24be43377ce901097daa,0,1,1435,240,1745,0.6681368180683681,0.34152787923812866,7,False
IN-Abs:1101:reference:chunk-0000,IN-Abs:1101:reference,1101,IN-Abs,train,9476f4d15300606ac154bc7119acde8ac5aa096c6aa981fbd65ec80d4440c5fa,0,3,2795,365,3230,0.6481160180909293,0.3180965185165405,7,False
IN-Abs:1101:reference:chunk-0001,IN-Abs:1101:reference,1101,IN-Abs,train,9476f4d15300606ac154bc7119acde8ac5aa096c6aa981fbd65ec80d4440c5fa,1,3,2777,791,3638,0.6899387472205691,0.44172191619873047,9,False
IN-Abs:1102:reference:chunk-0000,IN-Abs:1102:reference,1102,IN-Abs,train,28e2ee878ff6f889b4c8e5dd6a239f96e49ad3330730b23bd01862cb697ffb18,0,3,2793,220,3083,0.49411310421095955,0.23628488183021545,9,False
IN-Abs:1102:reference:chunk-0001,IN-Abs:1102:reference,1102,IN-Abs,train,28e2ee878ff6f889b4c8e5dd6a239f96e49ad3330730b23bd01862cb697ffb18,1,3,2798,521,3389,0.5919703344504038,0.3832762539386749,18,False
IN-Abs:1102:reference:chunk-0002,IN-Abs:1102:reference,1102,IN-Abs,train,28e2ee878ff6f889b4c8e5dd6a239f96e49ad3330730b23bd01862cb697ffb18,2,3,1370,181,1621,0.6359225809574127,0.5788534879684448,4,False
IN-Abs:1104:reference:chunk-0000,IN-Abs:1104:reference,1104,IN-Abs,train,df9922213cb58a639ec3efc5983cfe7dff0212f445b682a46ae159e00a3cd04c,0,2,2777,395,3242,0.723563959201177,0.49704819917678833,6,False
IN-Abs:1104:reference:chunk-0001,IN-Abs:1104:reference,1104,IN-Abs,train,df9922213cb58a639ec3efc5983cfe7dff0212f445b682a46ae159e00a3cd04c,1,2,2776,180,3026,0.7249031265576681,0.6179879903793335,3,False
IN-Abs:1105:reference:chunk-0000,IN-Abs:1105:reference,1105,IN-Abs,train,e86a4a91a4058118863c9c64dab82076d94060715c59d669fa4b6136b077968e,0,2,2791,460,3321,0.5991711776171412,0.20758412778377533,14,False
IN-Abs:1105:reference:chunk-0001,IN-Abs:1105:reference,1105,IN-Abs,train,e86a4a91a4058118863c9c64dab82076d94060715c59d669fa4b6136b077968e,1,2,944,196,1210,0.6364437937736511,0.37911295890808105,6,False
IN-Abs:1106:reference:chunk-0000,IN-Abs:1106:reference,1106,IN-Abs,train,6d691c44995b734473fbb858bc0a58dc013021eff4d0c4f3adbe9c9394ae1f78,0,5,2752,44,2866,0.5140362977981567,0.32246994972229004,2,False
IN-Abs:1106:reference:chunk-0001,IN-Abs:1106:reference,1106,IN-Abs,train,6d691c44995b734473fbb858bc0a58dc013021eff4d0c4f3adbe9c9394ae1f78,1,5,2771,22,2863,0.475125789642334,0.475125789642334,1,False
IN-Abs:1106:reference:chunk-0002,IN-Abs:1106:reference,1106,IN-Abs,train,6d691c44995b734473fbb858bc0a58dc013021eff4d0c4f3adbe9c9394ae1f78,2,5,2752,309,3131,0.664341410001119,0.3721851110458374,6,False
IN-Abs:1106:reference:chunk-0003,IN-Abs:1106:reference,1106,IN-Abs,train,6d691c44995b734473fbb858bc0a58dc013021eff4d0c4f3adbe9c9394ae1f78,3,5,2761,111,2942,0.6635778546333313,0.5742502212524414,2,False
IN-Abs:1106:reference:chunk-0004,IN-Abs:1106:reference,1106,IN-Abs,train,6d691c44995b734473fbb858bc0a58dc013021eff4d0c4f3adbe9c9394ae1f78,4,5,2566,292,2928,0.6819845388333002,0.4404219686985016,6,False
IN-Abs:1108:reference:chunk-0000,IN-Abs:1108:reference,1108,IN-Abs,train,331f75c3d2380132cbc3982d8430a0ddbcd59aab9d389cc34aa9f93f31518f50,0,2,2684,412,3166,0.6776712962559291,0.544082522392273,7,False
IN-Abs:1108:reference:chunk-0001,IN-Abs:1108:reference,1108,IN-Abs,train,331f75c3d2380132cbc3982d8430a0ddbcd59aab9d389cc34aa9f93f31518f50,1,2,973,105,1148,0.5373233556747437,0.34031176567077637,2,False
IN-Abs:1109:reference:chunk-0000,IN-Abs:1109:reference,1109,IN-Abs,train,f5125e98e097ca3af17ab31621ccd17f14cf337fcd13a8902b10ab9093e3ffd9,0,3,2734,372,3176,0.5820449858903884,0.3602747917175293,10,False
IN-Abs:1109:reference:chunk-0001,IN-Abs:1109:reference,1109,IN-Abs,train,f5125e98e097ca3af17ab31621ccd17f14cf337fcd13a8902b10ab9093e3ffd9,1,3,2776,172,3018,0.5423158151762826,0.35013118386268616,7,False
IN-Abs:1109:reference:chunk-0002,IN-Abs:1109:reference,1109,IN-Abs,train,f5125e98e097ca3af17ab31621ccd17f14cf337fcd13a8902b10ab9093e3ffd9,2,3,939,159,1168,0.5337258478005728,0.38076430559158325,6,False
IN-Abs:111:reference:chunk-0000,IN-Abs:111:reference,111,IN-Abs,train,94853ec1197f70d16ec58f2ee65b49575b817f0b4fcd82d04e3f94fb53ddf556,0,2,2778,254,3102,0.6899624347686768,0.5658998489379883,5,False
IN-Abs:111:reference:chunk-0001,IN-Abs:111:reference,111,IN-Abs,train,94853ec1197f70d16ec58f2ee65b49575b817f0b4fcd82d04e3f94fb53ddf556,1,2,2475,67,2612,0.6436062157154083,0.5385335087776184,2,False
IN-Abs:1110:reference:chunk-0000,IN-Abs:1110:reference,1110,IN-Abs,train,0be4b31f9b9ca926d605e52808ec72c63111e913f5d38fdd7254d32861fc0240,0,2,2796,148,3014,0.7297525803248087,0.6375433206558228,3,False
IN-Abs:1110:reference:chunk-0001,IN-Abs:1110:reference,1110,IN-Abs,train,0be4b31f9b9ca926d605e52808ec72c63111e913f5d38fdd7254d32861fc0240,1,2,2475,563,3108,0.6046581110533547,0.33903589844703674,17,False
IN-Abs:1112:reference:chunk-0000,IN-Abs:1112:reference,1112,IN-Abs,train,1f9b5fe10e73c8702f7830e1b6c31b38920a57f88fb5772796b923e8100fb22d,0,5,2791,50,2911,0.7671560049057007,0.7671560049057007,1,False
IN-Abs:1112:reference:chunk-0002,IN-Abs:1112:reference,1112,IN-Abs,train,1f9b5fe10e73c8702f7830e1b6c31b38920a57f88fb5772796b923e8100fb22d,2,5,2752,356,3178,0.5890996191236708,0.31162822246551514,9,False
IN-Abs:1112:reference:chunk-0003,IN-Abs:1112:reference,1112,IN-Abs,train,1f9b5fe10e73c8702f7830e1b6c31b38920a57f88fb5772796b923e8100fb22d,3,5,2758,940,3768,0.6010324399579655,0.21551594138145447,22,False
IN-Abs:1113:reference:chunk-0000,IN-Abs:1113:reference,1113,IN-Abs,train,25718fd5018b484a5fe7ab69544b80b56100b0de42e1b712fb6f200ea804f5ae,0,1,1681,421,2172,0.6398111999034881,0.3851464092731476,10,False
IN-Abs:1115:reference:chunk-0000,IN-Abs:1115:reference,1115,IN-Abs,train,549e99c385fe546e53666c48d22981dcb5e16dd4e6f69691fd28eb7362a0ea82,0,2,2773,207,3050,0.6339158614476522,0.3280786871910095,6,False
IN-Abs:1115:reference:chunk-0001,IN-Abs:1115:reference,1115,IN-Abs,train,549e99c385fe546e53666c48d22981dcb5e16dd4e6f69691fd28eb7362a0ea82,1,2,1001,103,1174,0.7044755419095358,0.6679211854934692,3,False
IN-Abs:1116:reference:chunk-0000,IN-Abs:1116:reference,1116,IN-Abs,train,6d80203f95bf384b4b977e1689d3e3de3e8ee103accdd418a085af480f0368d8,0,2,2711,381,3162,0.5708285756409168,0.23360233008861542,12,False
