case_id,dataset,split,filename,judgment_member,judgment_encoding,judgment_hash,summary_count,judgment_characters,judgment_words,judgment_sentences,judgment_approx_tokens
1267,IN-Abs,train,1267.txt,dataset/IN-Abs/train-data/judgement/1267.txt,utf-8,108480bc8968e42eb0ed66c95232c9805a51bfeb1998f216afcda198f2f32586,1,62283,10641,389,13833
1279,IN-Abs,train,1279.txt,dataset/IN-Abs/train-data/judgement/1279.txt,utf-8,2252ffa6091f99d9b635867267e85912d5f7792422d3d2a60d39b31234b97e89,1,24209,4347,180,5651
1290,IN-Abs,train,1290.txt,dataset/IN-Abs/train-data/judgement/1290.txt,utf-8,fa41ceebebafd825479abbe0e06a02b873c965c7a5c86bd62e418e13f5078b87,1,16190,2868,106,3728
1293,IN-Abs,train,1293.txt,dataset/IN-Abs/train-data/judgement/1293.txt,utf-8,ec51e648968970cc9e6984a1f99803385f99e593d6fdd0147eb0e4bfc7a8a591,1,15742,2727,139,3545
1295,IN-Abs,train,1295.txt,dataset/IN-Abs/train-data/judgement/1295.txt,utf-8,6d619ddaa33918c14a75392fafa5ffedf6ab16dd7623ef74c4526289dfd2dad6,1,17110,2991,128,3888
1308,IN-Abs,train,1308.txt,dataset/IN-Abs/train-data/judgement/1308.txt,utf-8,1c90d28fd2a828f5236618c6a590c4a798715316a1fba012d157f48ff5153721,1,13514,2402,94,3123
1320,IN-Abs,train,1320.txt,dataset/IN-Abs/train-data/judgement/1320.txt,utf-8,7acd623f4566d42e537d9ce662e91e906c8b5c7d1eced22d8b70a7ab9300aaae,1,10105,1792,100,2330
1324,IN-Abs,train,1324.txt,dataset/IN-Abs/train-data/judgement/1324.txt,utf-8,856f187c22f8296d4558d3ccdef5252ceef069c3baf928660cd296d60363ff8f,1,30017,5386,262,7002
1325,IN-Abs,train,1325.txt,dataset/IN-Abs/train-data/judgement/1325.txt,utf-8,17f12256bc2d2f129d2bc4b92be7d23a01986e10962bf0935a7c234e94bd0a1b,1,42069,7427,316,9655
1330,IN-Abs,train,1330.txt,dataset/IN-Abs/train-data/judgement/1330.txt,utf-8,ba9f06634c52794ff4e7bcd0740825501cac05206405c4260a3013c98f191420,1,60863,10488,481,13634
1339,IN-Abs,train,1339.txt,dataset/IN-Abs/train-data/judgement/1339.txt,utf-8,79167a2ec80631a31015cc52ece58c93800638081fd48e8d2c3696bcb2420305,1,7958,1420,78,1846
1348,IN-Abs,train,1348.txt,dataset/IN-Abs/train-data/judgement/1348.txt,utf-8,fe500a9719c18ef5b60b7fe275ecd0e6349822aec133da76de934c6b2279b287,1,43533,7817,341,10162
1350,IN-Abs,train,1350.txt,dataset/IN-Abs/train-data/judgement/1350.txt,utf-8,9b035b94663eb1fc6e3b28675c436c4f48110d2a73d4d5130a579512288906df,1,17097,2991,84,3888
1358,IN-Abs,train,1358.txt,dataset/IN-Abs/train-data/judgement/1358.txt,utf-8,f749a6c4688e10ea44fdc109f170601bf5b4ec66144c250957eccf13c71530fa,1,10995,1979,109,2573
1366,IN-Abs,train,1366.txt,dataset/IN-Abs/train-data/judgement/1366.txt,utf-8,1e04b799f598c2acaf30338179d3f7cdb5a52e9ff503121d26dfceb7182a307c,1,9731,1726,69,2244
1368,IN-Abs,train,1368.txt,dataset/IN-Abs/train-data/judgement/1368.txt,utf-8,68c040358ef2cc8eb1ef7332c3ca8f5f8b30a35806a5b5b92f0c0cb82afe8dcc,1,13590,2381,139,3095
137,IN-Abs,train,137.txt,dataset/IN-Abs/train-data/judgement/137.txt,utf-8,a3d15d7f426c9fc71524eafa07ac28de10137ee55820cf438dff524cbcad3078,1,42094,7506,335,9758
1373,IN-Abs,train,1373.txt,dataset/IN-Abs/train-data/judgement/1373.txt,utf-8,f6e2d87c53de253c72f98f99210dc6697202a06e9d55ca9a0428f38e795b2d80,1,138300,23887,736,31053
1374,IN-Abs,train,1374.txt,dataset/IN-Abs/train-data/judgement/1374.txt,utf-8,128d16236da9772e9b44bedd900473086196a27ecbc7d6b5346aa9395331bc30,1,64579,11109,381,14442
1377,IN-Abs,train,1377.txt,dataset/IN-Abs/train-data/judgement/1377.txt,utf-8,0bebadf48d107920c0da113670de5af1396e8a526c7c788a0219aac8ee7a9dd5,1,85382,14982,528,19477
1384,IN-Abs,train,1384.txt,dataset/IN-Abs/train-data/judgement/1384.txt,utf-8,2bf3c2ea765d631f291e7053b2c66d8ca2d5576d6fd9ac05c9edd2d4d46b1ef9,1,129493,22881,783,29745
1389,IN-Abs,train,1389.txt,dataset/IN-Abs/train-data/judgement/1389.txt,utf-8,f6e93011b92044b7a095ace0af8c949b3de93fc9fed4caeefa126e1bc4765356,1,13692,2418,106,3143
1392,IN-Abs,train,1392.txt,dataset/IN-Abs/train-data/judgement/1392.txt,utf-8,5e807116955e1d176438927970c122ce3e4d1a66ad940993ecb56c81f009be9b,1,34891,6089,249,7916
1399,IN-Abs,train,1399.txt,dataset/IN-Abs/train-data/judgement/1399.txt,utf-8,30931e9c6c82c84cf132eb7d676f0b4b5eefd7d1230e39921b8399221525acb2,1,6641,1193,55,1551
1407,IN-Abs,train,1407.txt,dataset/IN-Abs/train-data/judgement/1407.txt,utf-8,6879e613bfe07326bd421a7ec1eb404d021c13b7cbc8c6a0ea0a2235a47c308b,1,13768,2362,98,3071
1421,IN-Abs,train,1421.txt,dataset/IN-Abs/train-data/judgement/1421.txt,utf-8,aef2c9526cc918eedd030cf0426fbe60377ddd0623dcc0367a78d151640739fd,1,24415,4168,165,5418
1425,IN-Abs,train,1425.txt,dataset/IN-Abs/train-data/judgement/1425.txt,utf-8,3cbc62b3d1d852e4c1dc17a0d680a27036a6dbe4d6f528c9fde89d6b25b9e905,1,19415,3521,129,4577
1441,IN-Abs,train,1441.txt,dataset/IN-Abs/train-data/judgement/1441.txt,utf-8,8d2977b2f2045fb193a9ad948f0d575c2e10c85c0f330360668756bba30c94b4,1,13169,2325,105,3022
1447,IN-Abs,train,1447.txt,dataset/IN-Abs/train-data/judgement/1447.txt,utf-8,3eaf7fd99228827ce4464939ee0c168689cdac948c78e79f3bfbef4e5e12bde8,1,24476,4259,155,5537
1448,IN-Abs,train,1448.txt,dataset/IN-Abs/train-data/judgement/1448.txt,utf-8,db2c193ae1da0a6af38405af1698e85c98f14cd17b013a50b068fb4f430f924e,1,12439,2214,83,2878
1449,IN-Abs,train,1449.txt,dataset/IN-Abs/train-data/judgement/1449.txt,utf-8,0fde2a74bb31d6bd562f5c3fc4a4867bd8437290dbf66a4f4e31f40f25384376,1,13840,2464,84,3203
1455,IN-Abs,train,1455.txt,dataset/IN-Abs/train-data/judgement/1455.txt,utf-8,f76ef12a3d3e242e44b7582222f5246c7d024f0e1825555d707cb395a4d6d7c9,1,5220,900,55,1170
1460,IN-Abs,train,1460.txt,dataset/IN-Abs/train-data/judgement/1460.txt,utf-8,5d5934bc5e2aceed87ce5e8454f1f9c5b91ae6d6d20c8f5f9628930dc435417d,1,26398,4648,176,6042
1464,IN-Abs,train,1464.txt,dataset/IN-Abs/train-data/judgement/1464.txt,utf-8,8e449a6d39ab61d7c188491d4515877cdab638ef0383092680ab64460262dbd7,1,9451,1677,63,2180
1476,IN-Abs,train,1476.txt,dataset/IN-Abs/train-data/judgement/1476.txt,utf-8,6dceef349a230383694defaedf092be200e7df558a60ffff093d80fe4c3af333,1,68304,12119,454,15755
148,IN-Abs,train,148.txt,dataset/IN-Abs/train-data/judgement/148.txt,utf-8,a36b29b4ee00a69f8fcb50223757216253fd873f7f0cb9028371d494257d1845,1,25300,4504,181,5855
1494,IN-Abs,train,1494.txt,dataset/IN-Abs/train-data/judgement/1494.txt,utf-8,495d4fb6551014384ed8ba804b247e7e870b6727d6ff9be19f077197a43c635a,1,26877,4683,239,6088
1496,IN-Abs,train,1496.txt,dataset/IN-Abs/train-data/judgement/1496.txt,utf-8,58329bdcaad65d692217cb63f05dfcab0b6670d6143795e3d322666bbb824899,1,13402,2380,120,3094
1513,IN-Abs,train,1513.txt,dataset/IN-Abs/train-data/judgement/1513.txt,utf-8,2e09758e06c44f81916c3ddd3c2867f7ffe5fd9445302a500fdf8f4ae2401a31,1,16515,2851,132,3706
1515,IN-Abs,train,1515.txt,dataset/IN-Abs/train-data/judgement/1515.txt,utf-8,d24182f8861ea3d9e9c0ef53a2a550d74f57f4b884b8c96b92d1a545c0a579f7,1,24529,4398,135,5717
1517,IN-Abs,train,1517.txt,dataset/IN-Abs/train-data/judgement/1517.txt,utf-8,4fd1ba26aa21081450a255f8e036d37f51e7ef06fd69bc69e44d89288db51dd9,1,16053,2938,140,3819
1523,IN-Abs,train,1523.txt,dataset/IN-Abs/train-data/judgement/1523.txt,utf-8,31f20c9a8258522a4c0f6f89f4e3eaf42113c43e91cf72f894700bde347690a4,1,36657,6544,273,8507
1529,IN-Abs,train,1529.txt,dataset/IN-Abs/train-data/judgement/1529.txt,utf-8,8726dd25197844eb8fd610d497f6377785c44678093a56c85f6537a6ca3d6dc8,1,47063,8192,349,10650
153,IN-Abs,train,153.txt,dataset/IN-Abs/train-data/judgement/153.txt,utf-8,edddfdca1905bdedada9813e0b7cab0d492b650a0702884685f98ea68781988a,1,12548,2151,77,2796
1535,IN-Abs,train,1535.txt,dataset/IN-Abs/train-data/judgement/1535.txt,utf-8,82ad96a5baf40912440648d25e132d19e17acc1833cf6c177d492f95f3b27023,1,17138,3032,119,3942
1542,IN-Abs,train,1542.txt,dataset/IN-Abs/train-data/judgement/1542.txt,utf-8,b0dee0aee3ae0e7bfa1b4157e793c27f86678e11df8ec9861c5a6f4e3a374294,1,18776,3364,179,4373
1549,IN-Abs,train,1549.txt,dataset/IN-Abs/train-data/judgement/1549.txt,utf-8,b7e35063a7d8397d24f944b34b31b6e9a139d0cdfbe3649067d9c5944ef87541,1,31253,5417,213,7042
1561,IN-Abs,train,1561.txt,dataset/IN-Abs/train-data/judgement/1561.txt,utf-8,36a2bb98e126a41511ede69718cbdc28b4e8bd76e10389947d67e06d14f1b98c,1,21353,3879,165,5043
1562,IN-Abs,train,1562.txt,dataset/IN-Abs/train-data/judgement/1562.txt,utf-8,d75ff9eb38c84c1cddfe5b988a23a674f50169b796496da0852b0068a21d5547,1,17009,3063,144,3982
1571,IN-Abs,train,1571.txt,dataset/IN-Abs/train-data/judgement/1571.txt,utf-8,845713f08dab693b0820ddda29094241f3b7fb97ab4b7429ed6c1abae90ca7b3,1,25630,4442,173,5775
1584,IN-Abs,train,1584.txt,dataset/IN-Abs/train-data/judgement/1584.txt,utf-8,00ecf2c2c0109f1fd84a83bc05ff60860efdbe267b57249214d63706516bd321,1,29267,4973,206,6465
1590,IN-Abs,train,1590.txt,dataset/IN-Abs/train-data/judgement/1590.txt,utf-8,bcc1105ba32c7a8e478f9ab27bfb9737d72790b0001c6428e5ca3cd220d26583,1,10414,1896,94,2465
1598,IN-Abs,train,1598.txt,dataset/IN-Abs/train-data/judgement/1598.txt,utf-8,1493308549e34575349cf349354039d6b56721d1e7806ac320f2598f622955a2,1,9408,1742,128,2265
160,IN-Abs,train,160.txt,dataset/IN-Abs/train-data/judgement/160.txt,utf-8,dba61d6d4e70dca20c1ecc6f66ef60197162c1ecdd18a8ca53919415bdbe4ef0,1,15713,2788,139,3624
1600,IN-Abs,train,1600.txt,dataset/IN-Abs/train-data/judgement/1600.txt,utf-8,5f135a4050eb61e9740dfad9fcf8f4f8443122fdef90c89ebe5daa794f481510,1,28227,4760,197,6188
1614,IN-Abs,train,1614.txt,dataset/IN-Abs/train-data/judgement/1614.txt,utf-8,86bc6739bc4bec0990d5a259689ae650c49a3f9900ac95b9a66c59065707c742,1,18971,3379,125,4393
1616,IN-Abs,train,1616.txt,dataset/IN-Abs/train-data/judgement/1616.txt,utf-8,85bd3451133dd07abc3d8676284135fd471bbfcd6b16f0f9460a2ab511d51c58,1,26790,4574,161,5946
1625,IN-Abs,train,1625.txt,dataset/IN-Abs/train-data/judgement/1625.txt,utf-8,909f71cf7b17f4fc9b64ecf256d2617b5d60569e83ab29ddb6e2ee8aa196c57b,1,14517,2533,112,3293
1627,IN-Abs,train,1627.txt,dataset/IN-Abs/train-data/judgement/1627.txt,utf-8,2a21919417d4e92cc798306bd5569a97d12005dbedb5b340fe6a3b08a16f3109,1,17812,3204,176,4165
1632,IN-Abs,train,1632.txt,dataset/IN-Abs/train-data/judgement/1632.txt,utf-8,e065f32e8f590c7d079b2da5f907d4fab13485987dd0288c7862b94cb03098f4,1,30018,5339,221,6941
1646,IN-Abs,train,1646.txt,dataset/IN-Abs/train-data/judgement/1646.txt,utf-8,9ff2dae1e7c6ef3cb412b8eb6a9c9ca35cc8cfe5d19c6ed8e6eda7ae21a6a4f8,1,29832,5150,216,6695
1647,IN-Abs,train,1647.txt,dataset/IN-Abs/train-data/judgement/1647.txt,utf-8,384b43ee025d7f954816913465faf433b58f289906ac439e3254ff3f9899bb3b,1,17164,2943,111,3826
1649,IN-Abs,train,1649.txt,dataset/IN-Abs/train-data/judgement/1649.txt,utf-8,37c9e858baab8cff155621afce172d72b051ccb3d186f11fa4c44edcaeb3c959,1,16697,2903,161,3774
1655,IN-Abs,train,1655.txt,dataset/IN-Abs/train-data/judgement/1655.txt,utf-8,d66c1e4beadff1b3072ab7fc719d4234c48d692f71595f671cbe2278abea897c,1,14006,2444,90,3177
1656,IN-Abs,train,1656.txt,dataset/IN-Abs/train-data/judgement/1656.txt,utf-8,5eaf4faa35e89035ded8acd1f65f5e29c8539c8c071b3d0d8dace0018b66a8bb,1,23299,3898,129,5067
1658,IN-Abs,train,1658.txt,dataset/IN-Abs/train-data/judgement/1658.txt,utf-8,7db8f4b7ccd54a25137a6684cd613d4d7f2dce2e7a0da361d9e3f912044d66b4,1,19932,3488,114,4534
1659,IN-Abs,train,1659.txt,dataset/IN-Abs/train-data/judgement/1659.txt,utf-8,bc10f96a4652364e2fc2c803451d7e7459a368aefceecdabf9b46af8c55032fd,1,34653,6025,170,7832
166,IN-Abs,train,166.txt,dataset/IN-Abs/train-data/judgement/166.txt,utf-8,23071bd5351df848407560ad25036c94d95f7e095cad8a25e8d9c23cfee18504,1,19039,3326,184,4324
1660,IN-Abs,train,1660.txt,dataset/IN-Abs/train-data/judgement/1660.txt,utf-8,e593c8aa65c2c09b2691acdecad920e30c0837d4f1abdecb81ba59d460d51985,1,33734,5959,271,7747
1668,IN-Abs,train,1668.txt,dataset/IN-Abs/train-data/judgement/1668.txt,utf-8,f9a51176b806e488a9b294a634d73be261db727f1605d2a5fe8335d1c578aa33,1,39652,6833,278,8883
1671,IN-Abs,train,1671.txt,dataset/IN-Abs/train-data/judgement/1671.txt,utf-8,abfc0459a6aeb235af246c38787722a8c5d81d1f60a9043ecb6928f34da5f602,1,31669,5440,213,7072
1675,IN-Abs,train,1675.txt,dataset/IN-Abs/train-data/judgement/1675.txt,utf-8,dbb10ddf604f1031300b2c06d464d409c5ee0da4340f9a81a0debd4d84ab0309,1,13132,2272,95,2954
1679,IN-Abs,train,1679.txt,dataset/IN-Abs/train-data/judgement/1679.txt,utf-8,858d7427b1c5f7b8a93fe48d42eaf47e5c1e81b8bfe9e28bc38282bacfd5da23,1,14851,2678,145,3481
1681,IN-Abs,train,1681.txt,dataset/IN-Abs/train-data/judgement/1681.txt,utf-8,7ec411dd79f91c57481c1aafb8542d0edfb09bcea33b238eecb95b851b1788c0,1,19584,3459,91,4497
169,IN-Abs,train,169.txt,dataset/IN-Abs/train-data/judgement/169.txt,utf-8,655024c6639e81d347e619411e98b93aa21bfbd7dd6d46adbf43083272fce5d7,1,21737,3917,191,5092
1691,IN-Abs,train,1691.txt,dataset/IN-Abs/train-data/judgement/1691.txt,utf-8,a8845c243cbc2ac2cf29f7b81b68c0fae1e6e311aee0ed4588be58eb7370c46a,1,7780,1345,67,1748
1696,IN-Abs,train,1696.txt,dataset/IN-Abs/train-data/judgement/1696.txt,utf-8,ff21260de79c21c1de1ca8876e38eafa4b739bb0c96030debed8535e94e74595,1,37583,6438,205,8369
1704,IN-Abs,train,1704.txt,dataset/IN-Abs/train-data/judgement/1704.txt,utf-8,7f4c2f4c6dd9675f26c29a87ead8ee1290ef86d986d16ce1e40798aefe3d038d,1,18656,3273,183,4255
1706,IN-Abs,train,1706.txt,dataset/IN-Abs/train-data/judgement/1706.txt,utf-8,e07b3d07c37cb7afef2bf30049d3c0cdb959e2a4efdbbe00cf9febe9c018cff6,1,12813,2350,123,3055
1713,IN-Abs,train,1713.txt,dataset/IN-Abs/train-data/judgement/1713.txt,utf-8,f07c1eef6d75e1a3396fc9cba72b031760b573e9339d3f94586f1f688a168434,1,15291,2654,115,3450
1715,IN-Abs,train,1715.txt,dataset/IN-Abs/train-data/judgement/1715.txt,utf-8,5c24ad1ea9851d71338c56c14e8277bff7743fdb0ad9b99f74a65d5e057376f1,1,27525,4819,182,6265
1723,IN-Abs,train,1723.txt,dataset/IN-Abs/train-data/judgement/1723.txt,utf-8,251f76f1eb615e0e8ae848e231bdc2dd6189784b792c5ca918147bc64ddc94a8,1,14535,2591,99,3368
1728,IN-Abs,train,1728.txt,dataset/IN-Abs/train-data/judgement/1728.txt,utf-8,8bc3fd73b71a0d553038607d30ce6ee2b3b9a638b583d1ecf6f9ded47fece45c,1,21366,3520,120,4576
1730,IN-Abs,train,1730.txt,dataset/IN-Abs/train-data/judgement/1730.txt,utf-8,dcf5fbf2ce74c628c31bd8820f60455a8817e825e7f3251290fe11c532c879d1,1,22337,3966,156,5156
1732,IN-Abs,train,1732.txt,dataset/IN-Abs/train-data/judgement/1732.txt,utf-8,fdd51b381a8986011e9808bbbc2ab2fd1cd8eb350d2c37461783153a7c85c750,1,59218,10585,428,13760
174,IN-Abs,train,174.txt,dataset/IN-Abs/train-data/judgement/174.txt,utf-8,d99c96ca5fabd3da83432cbc8b5e5df0c57fae7af38ce8ca65ddcc8d3ee2ff6b,1,24047,4304,204,5595
1740,IN-Abs,train,1740.txt,dataset/IN-Abs/train-data/judgement/1740.txt,utf-8,8ae7a29e835b36291c867ca9e00114e95b56c7ebfcc2e70c0c00f04fcf730adc,1,9905,1741,72,2263
1750,IN-Abs,train,1750.txt,dataset/IN-Abs/train-data/judgement/1750.txt,utf-8,64ac7880e0ff8620f234c89f8e66c49e23b9778bd4592c422f3e510c7e753b10,1,15524,2652,96,3448
176,IN-Abs,train,176.txt,dataset/IN-Abs/train-data/judgement/176.txt,utf-8,ab0e4c9712c20755ef50de872b4ecad5e5988fc9573a7f9f69d444bed8475de9,1,61165,10474,319,13616
1774,IN-Abs,train,1774.txt,dataset/IN-Abs/train-data/judgement/1774.txt,utf-8,ca201aa9b59f5fbeda1913d9bfa9bb3291e661c2ea02cb230c7310c0aebc4a3c,1,21097,3743,157,4866
178,IN-Abs,train,178.txt,dataset/IN-Abs/train-data/judgement/178.txt,utf-8,4ae52341123b277b422337e7b16e93066e70338c4db8ce9ac2c3b8f55a9fabe3,1,57338,9855,328,12812
1816,IN-Abs,train,1816.txt,dataset/IN-Abs/train-data/judgement/1816.txt,utf-8,ab3296633ead5971427e5130e14542473ad65371d086d680ce37e0cf1b465d8f,1,25962,4605,153,5986
1829,IN-Abs,train,1829.txt,dataset/IN-Abs/train-data/judgement/1829.txt,utf-8,3f2a0ea1267afd393a8915a50a7cb71d88726f57ff00e0dfd4be8ec1f0de0b8a,1,56840,9774,410,12706
183,IN-Abs,train,183.txt,dataset/IN-Abs/train-data/judgement/183.txt,utf-8,181015616516850c4f6d8dd9d610b7510d785e190c6ef38b41504e75ccf0a134,1,41099,7067,231,9187
1830,IN-Abs,train,1830.txt,dataset/IN-Abs/train-data/judgement/1830.txt,utf-8,e98fe845f7b9730fec120cc6d203a6a8dc611d5ce5922f47b892d23155081199,1,10985,2004,98,2605
1860,IN-Abs,train,1860.txt,dataset/IN-Abs/train-data/judgement/1860.txt,utf-8,000e995a86c9987b6668648d96c5d0caf10e6e00231873f5a6710d700df22d6b,1,21492,3826,175,4974
1868,IN-Abs,train,1868.txt,dataset/IN-Abs/train-data/judgement/1868.txt,utf-8,139eda02f6b8d408392d09ee63aea00dfd6015a245b5c187bb29e37d2639047a,1,21977,3929,312,5108
1890,IN-Abs,train,1890.txt,dataset/IN-Abs/train-data/judgement/1890.txt,utf-8,67bf8eee40330ed9de5e38a2b97c7a1e9019e0f36bec734732e4b7444aa16c3c,1,8639,1491,56,1938
1892,IN-Abs,train,1892.txt,dataset/IN-Abs/train-data/judgement/1892.txt,utf-8,a6283d718716b1eb8aa40e40458296cc58f1cda91d2da32198b131a1ff47c1f5,1,168902,29658,1077,38555
1893,IN-Abs,train,1893.txt,dataset/IN-Abs/train-data/judgement/1893.txt,utf-8,9eb72ef509f80f804f502eb6ba2e2e271a374d20022880194783993b549eecd5,1,14194,2443,126,3176
1900,IN-Abs,train,1900.txt,dataset/IN-Abs/train-data/judgement/1900.txt,utf-8,57c762f7187975b15a7f237c436f26c30f5e500b868c076a689f24c33575e70a,1,40694,7404,222,9625
1902,IN-Abs,train,1902.txt,dataset/IN-Abs/train-data/judgement/1902.txt,utf-8,55e1e34c971c8e16967d3064271352b0df0d38da5016a41c169d954bab52b0fb,1,26644,4539,184,5901
1906,IN-Abs,train,1906.txt,dataset/IN-Abs/train-data/judgement/1906.txt,utf-8,6a567c7a5baea55faedf6baa9ebd1c0f746920b01b30cb4b73c9669673e3ff36,1,15877,2749,138,3574
1909,IN-Abs,train,1909.txt,dataset/IN-Abs/train-data/judgement/1909.txt,utf-8,9194171445cb90e387959e345c91bc9256fe12ea1d7c1b7ba65e0705a80065b4,1,7401,1262,61,1641
1910,IN-Abs,train,1910.txt,dataset/IN-Abs/train-data/judgement/1910.txt,utf-8,e86e593b8674c91503b31898bf3368219564b8d6fa691cda048a60f7956a8a4d,1,14395,2707,101,3519
1931,IN-Abs,train,1931.txt,dataset/IN-Abs/train-data/judgement/1931.txt,utf-8,548448a5ece7e1ab38ce63738a0e6a3e7bd61af8b0f63c6ec35744f858a358a8,1,57656,10276,407,13359
1933,IN-Abs,train,1933.txt,dataset/IN-Abs/train-data/judgement/1933.txt,utf-8,0862839ea2ab39c445c851ebb4e5a755229a1c5a99eb64e539059e74979ecf7a,1,14676,2553,126,3319
1938,IN-Abs,train,1938.txt,dataset/IN-Abs/train-data/judgement/1938.txt,utf-8,cf162ddccaefafd3cb3f6a799404f49fede5156a7ebcaee4e4616498a6093fb3,1,9363,1571,68,2042
1944,IN-Abs,train,1944.txt,dataset/IN-Abs/train-data/judgement/1944.txt,utf-8,98e66729e68ceef6963316db5df15e1e89a9e0d6ed3db3b14c2d033cad6d70b8,1,30826,5501,263,7151
1948,IN-Abs,train,1948.txt,dataset/IN-Abs/train-data/judgement/1948.txt,utf-8,86531d579dfecf96854f21cfcb54a933da733903314611ad872aed91a1a55445,1,25918,4520,219,5876
1951,IN-Abs,train,1951.txt,dataset/IN-Abs/train-data/judgement/1951.txt,utf-8,7cc7dbcf251d8191f1928d31324f3ef27a8e51e89b583182daea07f7a8be707f,1,19592,3547,216,4611
1958,IN-Abs,train,1958.txt,dataset/IN-Abs/train-data/judgement/1958.txt,utf-8,544e08e409276422d6139f1fe369dc7cd7e5e40aa05c70cf3a163284f18e061f,1,42094,7489,328,9736
1965,IN-Abs,train,1965.txt,dataset/IN-Abs/train-data/judgement/1965.txt,utf-8,59a0bfd5d5ab5983aabdbf99bb15e09c0258675bc1478e2d08b648681f569746,1,35338,6146,236,7990
1975,IN-Abs,train,1975.txt,dataset/IN-Abs/train-data/judgement/1975.txt,utf-8,e8c5895ad8e898cc7fe920af33ca6b3327176241ff29de9e31b01c956ecc4849,1,16909,2848,124,3702
1976,IN-Abs,train,1976.txt,dataset/IN-Abs/train-data/judgement/1976.txt,utf-8,942e945bef8a7e14f3fc71abc3ec103018e51e470d927559414407088f1625e9,1,17007,2984,126,3879
1982,IN-Abs,train,1982.txt,dataset/IN-Abs/train-data/judgement/1982.txt,utf-8,667c01d8e1edce2f2f2a12384bc823a33a15e0a7850809c845814e302882e3e2,1,34089,5962,252,7751
1986,IN-Abs,train,1986.txt,dataset/IN-Abs/train-data/judgement/1986.txt,utf-8,c6f951b3c14ae54c44d5654144015cadeb0c7b8d4d1a76f315f1893a0b8bc27c,1,14385,2555,105,3322
1988,IN-Abs,train,1988.txt,dataset/IN-Abs/train-data/judgement/1988.txt,utf-8,0ad19c2efc5b676abc6ef2f8880de2b34e032be3acd5986efc65e1104af54c61,1,25450,4406,194,5728
1999,IN-Abs,train,1999.txt,dataset/IN-Abs/train-data/judgement/1999.txt,utf-8,8dd297b90b47d09027187268bd64e3f417d1f4ebd206b5a755c36fa5a3f83ce7,1,8369,1472,77,1914
2005,IN-Abs,train,2005.txt,dataset/IN-Abs/train-data/judgement/2005.txt,utf-8,45ca64656455ab79ae4f1650b612922ec6229346548985db5ff95e23a6385fb5,1,41686,7114,332,9248
201,IN-Abs,train,201.txt,dataset/IN-Abs/train-data/judgement/201.txt,utf-8,9854f9a0e242bfbff1fbc9a71bb8b303f5fee6ac824f387966153c9b4efffe84,1,17223,2886,116,3752
2011,IN-Abs,train,2011.txt,dataset/IN-Abs/train-data/judgement/2011.txt,utf-8,a6288317b73cbebcc4dbb283e4357d769d9a64d93dc19699bef773480c8acdec,1,16673,3004,118,3905
2025,IN-Abs,train,2025.txt,dataset/IN-Abs/train-data/judgement/2025.txt,utf-8,b19d6d7ad99e1f34fe5080e137cf2001124eb281c81c05892f5452426706554a,1,29732,5012,175,6516
2038,IN-Abs,train,2038.txt,dataset/IN-Abs/train-data/judgement/2038.txt,utf-8,fac45d72f038b525436f99cd9e939acec04f4a0ac7097c59ffe46a389a07c272,1,7823,1345,63,1748
2046,IN-Abs,train,2046.txt,dataset/IN-Abs/train-data/judgement/2046.txt,utf-8,6a91f2489acf565a6baac174fb87fcb14443ea7e7910980876f055654f62aefa,1,40493,6961,327,9049
2047,IN-Abs,train,2047.txt,dataset/IN-Abs/train-data/judgement/2047.txt,utf-8,a14bbd0d209cb1c5b46ec4ad3d000171735849a480a8bb4d840cad7a17ec4b44,1,101784,17399,645,22619
2049,IN-Abs,train,2049.txt,dataset/IN-Abs/train-data/judgement/2049.txt,utf-8,d582231c7046ae13788dc7ac0f719f13c1d92cd4b423a28d4c3f42ccbbf7cfc3,1,6900,1163,61,1512
2050,IN-Abs,train,2050.txt,dataset/IN-Abs/train-data/judgement/2050.txt,utf-8,604a1f504d7c250d19d7eb8b475955f149815dbbcdf1bb50bef59f5d36c25fba,1,12244,2164,114,2813
2051,IN-Abs,train,2051.txt,dataset/IN-Abs/train-data/judgement/2051.txt,utf-8,9f1c3625c86291044113fb55855464355558a7b4bf7fbd258d6a04789a360def,1,12570,2157,90,2804
2053,IN-Abs,train,2053.txt,dataset/IN-Abs/train-data/judgement/2053.txt,utf-8,ad8f3dab2daa377850f35ca2a405152212470c4d7116ee4842df528425ae980b,1,38319,6615,238,8600
2054,IN-Abs,train,2054.txt,dataset/IN-Abs/train-data/judgement/2054.txt,utf-8,825964de911610c0b4b84ed20e72aaa036bcb9a298d5ae52c6cb9965856377a8,1,31161,5501,246,7151
208,IN-Abs,train,208.txt,dataset/IN-Abs/train-data/judgement/208.txt,utf-8,04f1d2bae117c5c786f4249c9aa9264c0867bf3aec167bad31c3b7a719a1e2e9,1,124939,21668,732,28168
209,IN-Abs,train,209.txt,dataset/IN-Abs/train-data/judgement/209.txt,utf-8,90df55db58afd8abaa0bf2bd611f86422d92f551d6ead91e550fd98104ce1ce9,1,24820,4154,155,5400
2095,IN-Abs,train,2095.txt,dataset/IN-Abs/train-data/judgement/2095.txt,utf-8,8ee4b1145ec6018b8b76041d303c1372f9d3e2f8135ce6354efa98d1378e2e07,1,13780,2356,94,3063
