pair_id,case_id,dataset,split,author,judgment_member,summary_member,judgment_hash,summary_hash,judgment_characters,judgment_words,judgment_sentences,judgment_approx_tokens,summary_characters,summary_words,summary_sentences,summary_approx_tokens,compression_ratio_words,combined_approx_tokens
IN-Abs:test:5538:nan,5538,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/5538.txt,dataset/IN-Abs/test-data/summary/5538.txt,381ec643fe8b2ca8982788e76fa9817e316454ead043d8d2b32e7e5c37c88503,c31ad283fa26817782cdd34b34414c9c0d8baec66c32125451a48f458adfce6f,25490,4507,190,5859,4476,777,38,1010,0.17239849123585532,6869
IN-Abs:test:5597:nan,5597,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/5597.txt,dataset/IN-Abs/test-data/summary/5597.txt,3fe50a459874c866296ae4488e543b815db22af99671678fa5882bd532fc3dd6,6a23ef83f5e4fb8f882cf34f3f301247afd0f9e36c1fc8b5b4188a9d96b035ea,20082,3660,80,4758,1810,328,18,426,0.08961748633879782,5184
IN-Abs:test:5707:nan,5707,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/5707.txt,dataset/IN-Abs/test-data/summary/5707.txt,39590439105117bbacab59a5bdb1cde448be6a7ddc15cb4cc91456c27f758322,0868329e48e2c8eee18dc175a3473cb977e210e0c7de5bc91e77916e5430bb32,23706,3992,125,5190,6702,1159,38,1507,0.2903306613226453,6697
IN-Abs:test:5861:nan,5861,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/5861.txt,dataset/IN-Abs/test-data/summary/5861.txt,81f449079376520254225e07a4a08c169f8b55dad36f378449ccb7bfe2c15de4,36f13b5baf0f43e48f6ef56badc498a852ab9cb225af54b9c425e8317217e45a,32895,5565,281,7234,6362,1058,61,1375,0.19011680143755616,8609
IN-Abs:test:5888:nan,5888,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/5888.txt,dataset/IN-Abs/test-data/summary/5888.txt,d8738e0f0df19a706e33d6f4f8d76de86aa13b2ddda8e316689a35028eaef274,c591637a76cae3c4496c8bdea2f92edd3b1d9a1af8cf6c369483cf12cc0dc8b1,3366,593,34,771,1298,225,13,292,0.3794266441821248,1063
IN-Abs:test:5937:nan,5937,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/5937.txt,dataset/IN-Abs/test-data/summary/5937.txt,3f13e733bf8aa5b5489e1da0aaef7f62eeb94d7a3ace6ce113ce6e37d596247d,3c1197749961b9908b7ae922873b9fac9fc306ea797d007a0e20f6671197dc67,2885,517,22,672,1368,239,8,311,0.4622823984526112,983
IN-Abs:test:5994:nan,5994,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/5994.txt,dataset/IN-Abs/test-data/summary/5994.txt,e397048d6aca757b3dc182ee3146e38c1f5f08bd81a3316725e012e969c24ba6,ae9d50ace5df0373013151f35b4e0ed964308bc772f7a0b7b420eaa669af7d18,34219,6162,236,8011,5872,1056,49,1373,0.17137293086660174,9384
IN-Abs:test:6003:nan,6003,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/6003.txt,dataset/IN-Abs/test-data/summary/6003.txt,bde0acc745b3261c63ce361471797699cf18064748c2391dae558b171a142ec8,c48b332fa986d16b9416fa50ff0672ba45078a84b0941d63653537692f5eae02,35724,6519,228,8475,8585,1545,44,2008,0.2369995398067188,10483
IN-Abs:test:6118:nan,6118,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/6118.txt,dataset/IN-Abs/test-data/summary/6118.txt,ebc53839ca84f32702dee6e0654fdce828b1ec58af228401ca3ac02770a2ab37,c8e22b3c70f99e143c1d2c16a69f125f331a637632410aaf20deca5f2ad13948,13454,2205,112,2866,3404,554,26,720,0.25124716553287985,3586
IN-Abs:test:6157:nan,6157,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/6157.txt,dataset/IN-Abs/test-data/summary/6157.txt,1a15e0e3f29f532ea4e340d8d492ebb3c68856f16447bfeb3b8883b0b1e8cba7,858e497aa5def74926887ee412ad7e8eaeff8e24e712f71fb9d6897af32262f7,48299,8580,305,11154,10783,1920,64,2496,0.22377622377622378,13650
IN-Abs:test:6245:nan,6245,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/6245.txt,dataset/IN-Abs/test-data/summary/6245.txt,387500c9b97894c0ece35eb033edc08e4f23808083df96c63d73d46974ae8c08,528fe3b40270f46dc14146fb9f0f1668e2efd4610e580d2dd218ae36d928a5aa,3941,664,34,863,1332,210,7,273,0.31626506024096385,1136
IN-Abs:test:6270:nan,6270,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/6270.txt,dataset/IN-Abs/test-data/summary/6270.txt,8ec8709a99b348391a0545e22304fb4ccc41ab352d1f3d724106312443071045,7fec2277b978f94420c29103927a7c5fda3e6931d4360cc747c3ae65ec5d4e82,11821,2144,71,2787,2459,444,18,577,0.20708955223880596,3364
IN-Abs:test:6276:nan,6276,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/6276.txt,dataset/IN-Abs/test-data/summary/6276.txt,4d921146a8c2c0032e3a3afd7b193d9a3af226e4c8e26a6cee927ec305b2a0cc,c27118a282b7d73543a07311db4badc19617fffd003b694c84c1b0c3223ad6a8,20832,3718,130,4833,3394,597,23,776,0.1605701990317375,5609
IN-Abs:test:6413:nan,6413,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/6413.txt,dataset/IN-Abs/test-data/summary/6413.txt,44051a9796cb5b331246ef344e5ef42d918d7fda2953330160292d7995ce60b4,30a9c19fde30e8a1bbb9670a4a2dfc3ae793603181ecffd6694b2cd12e562791,8093,1458,77,1895,3311,590,23,767,0.4046639231824417,2662
IN-Abs:test:652:nan,652,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/652.txt,dataset/IN-Abs/test-data/summary/652.txt,251fb8fa793d817971e94e2d605cb2aae0238c5bf3b7f75c54b174264d7ce4b3,713646af8372dd2b8fcec460a69ea5921b4809e0fb7ba6b7e567018cf509f1ac,36907,6228,239,8096,1496,245,11,318,0.039338471419396275,8414
IN-Abs:test:6521:nan,6521,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/6521.txt,dataset/IN-Abs/test-data/summary/6521.txt,e8a9249e320aea48d78dc66ac15b07e9f3a6cb891751efe7adc6aedad89e04ce,74dc83c849b730881c376449b3bac106f9c13c7a4d646949e8991fbe6d9667eb,58122,10500,408,13650,9063,1648,79,2142,0.15695238095238095,15792
IN-Abs:test:660:nan,660,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/660.txt,dataset/IN-Abs/test-data/summary/660.txt,2db0e1a89e5f47406c0dcd3b920daef9c31d6acd7ddd9bde1920a502104ad8ad,98484f7ad64193173599e9f868b2a4cb5db30d6182329409c97f4dc56f872620,79306,14093,582,18321,2879,506,26,658,0.03590434967714468,18979
IN-Abs:test:6622:nan,6622,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/6622.txt,dataset/IN-Abs/test-data/summary/6622.txt,6d24d0ff14bd2bc423e8f90668195931cbce0d76eb5037f333219707edd5094b,047df96b33c39a405904e678c81c839837fd19a071d5734a9f503273f9ee7999,45763,8426,281,10954,6514,1201,37,1561,0.1425350106812248,12515
IN-Abs:test:6647:nan,6647,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/6647.txt,dataset/IN-Abs/test-data/summary/6647.txt,d9436bdc6600e6fec098e77ac5fb44862b32a9ec13d9d77d885762144ecccb5f,d5c94003519e1c8bb73af49dca06f2c510f0c02f4c6f37ffa90859d751c07469,34929,6049,219,7864,7669,1291,46,1678,0.21342370639775168,9542
IN-Abs:test:6668:nan,6668,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/6668.txt,dataset/IN-Abs/test-data/summary/6668.txt,1ae53fd8f64775c80e2e14d997f028189289f0bbc1ef4ba743c923189c61df7e,37c981d49bd9ed5451efee7fd3b8dbba51652655cfb2fc827ad2ed46cf386bcc,8132,1462,77,1901,2585,471,33,612,0.3221614227086183,2513
IN-Abs:test:6728:nan,6728,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/6728.txt,dataset/IN-Abs/test-data/summary/6728.txt,87632d93affe2e52e9cc1b2aecca84357098ce23adc3e0871959e90961a64514,db278a061a5d5f2d3c91aa8e0d23e36126fcb11930ae9858f14c454969eafe92,5089,872,43,1134,2663,446,19,580,0.5114678899082569,1714
IN-Abs:test:6778:nan,6778,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/6778.txt,dataset/IN-Abs/test-data/summary/6778.txt,5b1b2365b36ec8b07d7ba9d760cc0934954f4a9e24563e5ff66b0c2610848fd2,1b10eb59caf589f351b1287b6809fbc799ba49ff818a163647be05a14114a626,229986,39882,1318,51847,57692,10140,354,13182,0.25425003761095233,65029
IN-Abs:test:6852:nan,6852,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/6852.txt,dataset/IN-Abs/test-data/summary/6852.txt,47c1b43a41956d3630133b404552b2514ac17047969380acdc42b7a031633185,2929b4a67ba6372ca6e1968c5b7ac1bf0cdaae0543392df4d8232908aaa233c2,10238,1782,81,2317,3845,671,34,872,0.3765432098765432,3189
IN-Abs:test:6881:nan,6881,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/6881.txt,dataset/IN-Abs/test-data/summary/6881.txt,628c6ac17d5a3f76de5f2f0de40c04afba79635a8603afd556f72c69a334813f,93ba6950b829fd7914a3a88656e0ed6927528992d171dde2918fbdbbdc72dc9a,16915,3090,81,4017,4706,850,30,1105,0.2750809061488673,5122
IN-Abs:test:690:nan,690,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/690.txt,dataset/IN-Abs/test-data/summary/690.txt,3fe5b52594ca43da973a136562269c11dceb1f0d4d9c29ceca36cd63c1feb85c,24dc59af2d4e51c51c5a97f93574e1003677bf6684ce4cb5126faebce38d5232,22954,4142,189,5385,5940,1055,23,1372,0.254707870593916,6757
IN-Abs:test:7109:nan,7109,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/7109.txt,dataset/IN-Abs/test-data/summary/7109.txt,41e98b5ccb4b3b16cc78a61979984d92cb877f76f04635e02a72cfae1c967146,ec22bafedf8377cc7134e8d44827ffa65158e409525959e8b8b5c13145bddc7f,12026,2103,78,2734,3560,629,27,818,0.2990965287684261,3552
IN-Abs:test:7130:nan,7130,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/7130.txt,dataset/IN-Abs/test-data/summary/7130.txt,c41f9524cf3b536d7e6fc52186a0a9cc6cfad940da81f4118bb3d0152ac5c2cf,698c3be99c15f1922972ad5bb51417b595d8ee29d2d56a17e0d7dae4695405ae,36115,6375,224,8288,7716,1386,68,1802,0.21741176470588236,10090
IN-Abs:test:715:nan,715,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/715.txt,dataset/IN-Abs/test-data/summary/715.txt,94b63c639cbcf8e73594cc778a6090cdec073c7830b496861150feee9eee86ce,8566ce015317874d8e158c6786c6d91b8e9b33781ab6fa63b1d72eebc1d49bc5,8192,1385,74,1800,1555,250,13,325,0.18050541516245489,2125
IN-Abs:test:78:nan,78,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/78.txt,dataset/IN-Abs/test-data/summary/78.txt,07ade2105805add53b954e3dd11922a44ab1141b9596c063a0f02f4985ad21c8,1ec4aa4adce4515285fef4d63955e82708677df4e714540d98a6c45ee7c995fe,11612,2121,102,2757,2197,396,19,515,0.1867043847241867,3272
IN-Abs:test:784:nan,784,IN-Abs,test,,dataset/IN-Abs/test-data/judgement/784.txt,dataset/IN-Abs/test-data/summary/784.txt,f6c0410cde597b1448d4383c722a2ad96ebd60082e270f6056c495c3fb6deea5,66ca94e54ce9ee615e65df1c98b74f01964992a3d223a56bea1696cb975be5f7,21783,3826,145,4974,2607,464,19,603,0.12127548353371667,5577
IN-Abs:train:1005:nan,1005,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1005.txt,dataset/IN-Abs/train-data/summary/1005.txt,aab5bf04fcb14c917fce4b50317fcc81e0e3b222ab26784efbdefe268d5a3b93,04c9288ed4d3fba86222e1fa54dbd1d74cc3cdbf784cf0d1b1c0fc63f54d60cd,14724,2586,96,3362,1284,230,10,299,0.08894044856921887,3661
IN-Abs:train:1006:nan,1006,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1006.txt,dataset/IN-Abs/train-data/summary/1006.txt,be1fbed3138ab2c31a12645673a323e1e902b86df5c3d86b01267017fe1ba546,f618f8fee75ef9893a1c65bfdd246547fb9170fe2f31ede514d31206294f0d1e,28302,4862,164,6321,3225,569,18,740,0.11703002879473468,7061
IN-Abs:train:1025:nan,1025,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1025.txt,dataset/IN-Abs/train-data/summary/1025.txt,b76e60ae0c1d88d119a8ad916954aabfbb8dfa9167b7614f60c22953cf26f8c3,4c219b6bd633722ccf21efac9cb7c81ccdddac260b8b14828274c3151656eeb4,13038,2273,102,2955,1916,319,18,415,0.14034315882094148,3370
IN-Abs:train:1029:nan,1029,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1029.txt,dataset/IN-Abs/train-data/summary/1029.txt,bca172e63f5e078528d3ddc71676c5067859d12f1dc04fced12c78467a129f52,a0753945070b38e946bada1db4302ddbf7f3b52759e595da9b567121834f4216,7055,1225,59,1592,2192,382,13,497,0.31183673469387757,2089
IN-Abs:train:1031:nan,1031,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1031.txt,dataset/IN-Abs/train-data/summary/1031.txt,bca172e63f5e078528d3ddc71676c5067859d12f1dc04fced12c78467a129f52,a0753945070b38e946bada1db4302ddbf7f3b52759e595da9b567121834f4216,7055,1225,59,1592,2192,382,13,497,0.31183673469387757,2089
IN-Abs:train:1035:nan,1035,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1035.txt,dataset/IN-Abs/train-data/summary/1035.txt,611935e91780b7c3de2e1ccb0a79a272c258971a6c1454473a02c16a09afdfa3,fc9cc2fce613e578b21f242446e35d2dd12c3807cdf5900a6295fa2335e2a14f,12387,2145,111,2788,4129,719,34,935,0.3351981351981352,3723
IN-Abs:train:1039:nan,1039,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1039.txt,dataset/IN-Abs/train-data/summary/1039.txt,a2783de75d39e3aaad951c2fce0615da87d6b89441a01cd14d2fd56d78f5ffe4,7c1f79a4c5e5e8df58f0a837222ea2d29876a4568daeb148cac710b004035b93,18388,3311,131,4304,1311,234,5,304,0.07067351253397765,4608
IN-Abs:train:1044:nan,1044,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1044.txt,dataset/IN-Abs/train-data/summary/1044.txt,d089b4c2329f27bbdcfe864b3752371b49fa2063f9d0284bf2227b0f53527189,781afdf38171998f5d648f0c47aef0c36c33779349201d045f44963f084bb76a,14957,2686,125,3492,1423,247,11,321,0.09195830230826507,3813
IN-Abs:train:1078:nan,1078,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1078.txt,dataset/IN-Abs/train-data/summary/1078.txt,0225e3369f723bd4c32ad14cd433d9e87b684a5ee217070d7614aa167857e46b,1eea68e71cca81683c6f6a8d510f0fea74ef6bd0db1ae0e7e5ad577838bbbd4b,12935,2253,94,2929,1995,338,12,439,0.15002219263204616,3368
IN-Abs:train:1088:nan,1088,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1088.txt,dataset/IN-Abs/train-data/summary/1088.txt,f1cb46175e22b2ca4f335366efb53c51d69a0100f2ba9540ab76c0a8aa1621da,d9e8e4afa1fb0f8e32415fcca0b2009a80cf5c73b79e02f9829f1d58e17c04b9,15813,2723,110,3540,2790,468,16,608,0.17186926184355492,4148
IN-Abs:train:1095:nan,1095,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1095.txt,dataset/IN-Abs/train-data/summary/1095.txt,79cfc86eb6fc09a9e9acf89d904fdaefb561978b785114b21edd56c71ed863ec,deb09a417f03a4f2eb1679d0c0978c9d200f143fdfe78564c8be1b05a18d861b,16958,2973,127,3865,1396,233,8,303,0.07837201479986546,4168
IN-Abs:train:1097:nan,1097,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1097.txt,dataset/IN-Abs/train-data/summary/1097.txt,a2d69404bbda1ee0cb76c6dcbc2e2557dfe863bb2c22cace97700b47dce15ae9,2a257abbf2b404bf53e587d25906337dddad0f629d0e7f583713ce2bfdd42f02,23176,4033,140,5243,1816,321,11,417,0.07959335482271263,5660
IN-Abs:train:1102:nan,1102,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1102.txt,dataset/IN-Abs/train-data/summary/1102.txt,28e2ee878ff6f889b4c8e5dd6a239f96e49ad3330730b23bd01862cb697ffb18,270dbb0d3cbc6e7a5b768623c0727d44c4f8967fc0de9833bee46fdf55601e14,31417,5382,204,6997,4314,729,37,948,0.1354515050167224,7945
IN-Abs:train:1103:nan,1103,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1103.txt,dataset/IN-Abs/train-data/summary/1103.txt,bab17107f186dd8029a43977072378671570625f7a3b5257132d173921c83736,2de42111bffa4d46df8e0d20a91cdd9a32f79499f77f52015c3ebfcc9a1395b4,15101,2611,112,3394,2542,427,23,555,0.16353887399463807,3949
IN-Abs:train:112:nan,112,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/112.txt,dataset/IN-Abs/train-data/summary/112.txt,25976c980aba0993c83906f9020aaf23a70de6d5683566bd69eceb3390843484,67b161876a334fa2559bd7ca04aa6732d4f6a6ec934e52b05ec6fef5e223bc51,21930,3815,176,4960,2794,498,13,647,0.13053735255570117,5607
IN-Abs:train:1128:nan,1128,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1128.txt,dataset/IN-Abs/train-data/summary/1128.txt,22bd4ae797aa8b176f56802b85aa8cacbf38c6daff73f7a5191527df9b471d8d,f7be07eff67aa8408567556db975b8d929d730a2fedd82227e74a5937957797e,14871,2649,148,3444,2708,459,20,597,0.17327293318233294,4041
IN-Abs:train:1133:nan,1133,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1133.txt,dataset/IN-Abs/train-data/summary/1133.txt,f79264d4e7d2989ccb92f9356b9fe342ae46e9cb459b96259c6aa7ae6ac424ab,9d12d68b2bf918f7ab2c182d3a47688ae25ac3b2cb1344b16e2881230aeb629b,14549,2483,103,3228,2440,422,16,549,0.16995569875151026,3777
IN-Abs:train:1142:nan,1142,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1142.txt,dataset/IN-Abs/train-data/summary/1142.txt,4093a8b04eb7212249a7f7633eaa4da28d1f076d1579469fc6814b63a0c4391f,6d289087c64e1e77a27c98dbdee2c057623621712fe8615b3c482c650ef4e806,48556,8723,485,11340,5452,971,44,1262,0.11131491459360311,12602
IN-Abs:train:1145:nan,1145,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1145.txt,dataset/IN-Abs/train-data/summary/1145.txt,672096b6c7583f53d7f94044ca2ea0267a2633e7b09ac85a3b8b85cc945fbd2a,dfafbbf7dd31a3317ab13fc6920274b968505b68b09a70f9f8528e19abc1eed0,45165,8013,336,10417,5106,889,32,1156,0.11094471483838762,11573
IN-Abs:train:1160:nan,1160,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1160.txt,dataset/IN-Abs/train-data/summary/1160.txt,154820851b73cfdb8928c5798ef7527d4f734c9be11f9aa7c3828b70a76a38e5,af2727a736ad1903a632523091dd1358369ca01d8134ba9859376b5217ac439f,16263,2837,126,3688,2628,466,22,606,0.16425801903419104,4294
IN-Abs:train:1161:nan,1161,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1161.txt,dataset/IN-Abs/train-data/summary/1161.txt,71a74aafbeb1c4bc35a0a57c10816e5bf31b7f6ee1955e45abc7819ae89b479f,9b2e08133a6162d00ea2c159ec55fc6265ff0b489af3f1f31b6c17627dc93423,22555,4093,173,5321,2904,513,19,667,0.12533593940874663,5988
IN-Abs:train:1177:nan,1177,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1177.txt,dataset/IN-Abs/train-data/summary/1177.txt,619cef0c1855084ab623d51c9878d4acb60fb2415434bc44ab96be2ab16bbdb7,8e972c93f571d9c374a1c618f91f373a86a53feaa1a7a83d97013826d0a567a4,12056,2100,86,2730,1846,310,13,403,0.14761904761904762,3133
IN-Abs:train:1197:nan,1197,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1197.txt,dataset/IN-Abs/train-data/summary/1197.txt,59986179383dcc9e7eb20bb2e3ea96707cdbb12da4246df9344c4375131bac6a,266994a2508d1d73617c7b844bd0cf8834bbbf68f29fe4a94a8fcfb6e6b7a34e,29080,5203,272,6764,3254,562,20,731,0.1080146069575245,7495
IN-Abs:train:1205:nan,1205,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1205.txt,dataset/IN-Abs/train-data/summary/1205.txt,69051883a51057aa8f1024affb1bc51cf90212fce5a5480ec998b9e0d0955a4f,87d16ca71ae44cada79d471899ed1dea7c8b4f16c4cd5bfd08f9432f57c87696,15849,2889,116,3756,2983,542,20,705,0.18760816891658014,4461
IN-Abs:train:1217:nan,1217,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1217.txt,dataset/IN-Abs/train-data/summary/1217.txt,cfa2d36d321f09021fa40aa0546962e04c40127a5c6564bda1d7085232d34a3b,5fc2d59cd4a2639f01e5ddac825c9510eea77c1d2fdc615d85164330ee6906fc,7063,1294,78,1682,1328,246,8,320,0.1901081916537867,2002
IN-Abs:train:1224:nan,1224,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1224.txt,dataset/IN-Abs/train-data/summary/1224.txt,3a7ba86041ce72264f1aed1d671c117e4e88bc9c5f3b2e92e850f2f41b95f4cb,7263f53126387d5259733af68b2451c5dd61cfba278e10479679755ff609ea2e,6398,1109,72,1442,595,108,2,140,0.09738503155996393,1582
IN-Abs:train:1229:nan,1229,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1229.txt,dataset/IN-Abs/train-data/summary/1229.txt,ff039af1f685630cd4d64f28d2db93e6758a4b87dafde44ccb4faf8c5879c046,c6079c319f4b950c0a204f89e30fc2f909b12ff319c57c56e81210069c02cdd0,22311,3997,179,5196,3379,597,36,776,0.1493620215161371,5972
IN-Abs:train:123:nan,123,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/123.txt,dataset/IN-Abs/train-data/summary/123.txt,19333c627b4846da35eae3ef54431d725e06fa689db6f9d1c94376461d8d1192,141319e7279249ff76e0dcf0e1189651f8c841efb301eaad394e3f8eac7625db,8553,1514,68,1968,1804,317,20,412,0.2093791281373844,2380
IN-Abs:train:1233:nan,1233,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1233.txt,dataset/IN-Abs/train-data/summary/1233.txt,c1e84aecadcacd1b5a3d25133848b7fb909c21ee91edcc5cd0974750d7bcf2ae,f5b5cbbb91861510be36182e0a035fd2491b772cea9cd4247650c711f42db252,13764,2458,104,3195,2764,482,19,627,0.19609438567941415,3822
IN-Abs:train:1243:nan,1243,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1243.txt,dataset/IN-Abs/train-data/summary/1243.txt,f52b9f776b3143e7b2d34b728db0a6cd29ae295df21d6f350f170de2a2b6f5e2,ce9bddc6b6eee4bd16e890aa1fb2c6ed3d8943f3455697927d5de92a84ee52f2,2268,380,27,494,796,128,6,166,0.3368421052631579,660
IN-Abs:train:1244:nan,1244,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1244.txt,dataset/IN-Abs/train-data/summary/1244.txt,774fa6d320e46382881c030664473ab5c1fd5e2ac899846482f4510ff2fd81bf,64c13e91502d41149b17cdbd32f03096674e314af6b73026c1c82cd2f647a3a3,15961,2828,110,3676,1079,182,12,237,0.06435643564356436,3913
IN-Abs:train:1253:nan,1253,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1253.txt,dataset/IN-Abs/train-data/summary/1253.txt,7c58e438258f941441c6e24721fcb9547e7cf0b925867e9e3500b001687a1b45,94a1755684adf166cdaf85498556368067829f5d9bd27afa12ac522d2c186a5d,18176,3221,119,4187,1743,294,10,382,0.09127600124185035,4569
IN-Abs:train:1263:nan,1263,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1263.txt,dataset/IN-Abs/train-data/summary/1263.txt,497c837495a5ab56a3973f8d5e7348b9230233203ce6f100bca284a986d22e6b,9f00422af8d57fee41427d4129b10863bbb9c62186bfaad96667160220d1a040,9781,1750,93,2275,2020,369,8,480,0.21085714285714285,2755
IN-Abs:train:1265:nan,1265,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1265.txt,dataset/IN-Abs/train-data/summary/1265.txt,2706c565a68b5beecebea6a174e3681977ffc90b8f3d0fb24688973e5fd4c7b2,b43ab3a9819791ad44b6b7d8962b830b1bbeb3b647635e88e37b38ca5cab1758,8490,1487,68,1933,1742,302,10,393,0.203093476798924,2326
IN-Abs:train:1267:nan,1267,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1267.txt,dataset/IN-Abs/train-data/summary/1267.txt,108480bc8968e42eb0ed66c95232c9805a51bfeb1998f216afcda198f2f32586,517f1f80bdc7ca3328150f3cefb2ac3e2ff53e07a33851f6c5bf58f21f7c9b69,62283,10641,389,13833,6156,1016,46,1321,0.09547974814397144,15154
IN-Abs:train:1279:nan,1279,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1279.txt,dataset/IN-Abs/train-data/summary/1279.txt,2252ffa6091f99d9b635867267e85912d5f7792422d3d2a60d39b31234b97e89,c7708f5c0bdf8c5d6b6c52d58e2a83ce0729f20b0fba65ce3cc693715365b2fb,24209,4347,180,5651,2401,435,28,566,0.10006901311249138,6217
IN-Abs:train:1290:nan,1290,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1290.txt,dataset/IN-Abs/train-data/summary/1290.txt,fa41ceebebafd825479abbe0e06a02b873c965c7a5c86bd62e418e13f5078b87,55f90aa3cf5ee2f1c55685faca2d10397cee71bfeb7ad1eb30dd4428957f5b18,16190,2868,106,3728,1578,277,7,360,0.09658298465829847,4088
IN-Abs:train:1293:nan,1293,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1293.txt,dataset/IN-Abs/train-data/summary/1293.txt,ec51e648968970cc9e6984a1f99803385f99e593d6fdd0147eb0e4bfc7a8a591,2fcd29783c6263356598d331fb5f6e949e7757e54144063338882d7781a45266,15742,2727,139,3545,2848,491,16,638,0.18005133846718005,4183
IN-Abs:train:1295:nan,1295,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1295.txt,dataset/IN-Abs/train-data/summary/1295.txt,6d619ddaa33918c14a75392fafa5ffedf6ab16dd7623ef74c4526289dfd2dad6,1fe509455243b01a2f4422927e388dffc44e89bd7b2ad018525d47f0fec8e472,17110,2991,128,3888,2645,445,16,578,0.14877967235038447,4466
IN-Abs:train:1308:nan,1308,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1308.txt,dataset/IN-Abs/train-data/summary/1308.txt,1c90d28fd2a828f5236618c6a590c4a798715316a1fba012d157f48ff5153721,eae7a336acabbb38710200ac2127dd826691fce2efa2a4b568ad18dd043ad9e2,13514,2402,94,3123,1326,231,8,300,0.09616985845129059,3423
IN-Abs:train:1320:nan,1320,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1320.txt,dataset/IN-Abs/train-data/summary/1320.txt,7acd623f4566d42e537d9ce662e91e906c8b5c7d1eced22d8b70a7ab9300aaae,2b4840f8f242707c81ff46cab66fff59d4bb7e8d8a9620f55c74c146841e7c1e,10105,1792,100,2330,1343,239,9,311,0.13337053571428573,2641
